date,open,high,low,close,volume
3/1/10,111.2,112,111.17,111.89,147507319
3/2/10,112.37,112.74,112,112.2,160920705
3/3/10,112.49,112.97,112.02,112.3,150552463
3/4/10,112.45,112.8,112.03,112.64,135526954
3/5/10,113.37,114.34,113.1,114.25,176047042
3/8/10,114.26,114.52,114.07,114.27,114525089
3/9/10,113.93,114.99,113.87,114.46,154378793
3/10/10,114.51,115.28,114.41,114.97,185854165
3/11/10,114.7,115.48,114.35,115.45,160381449
3/12/10,115.95,115.97,115.14,115.46,161925254
3/15/10,115.26,115.57,114.6,115.49,146532076
3/16/10,115.81,116.52,115.49,116.41,168561421
3/17/10,116.76,117.48,116.42,117.1,177203017
3/18/10,117.11,117.27,116.57,117.04,170817
3/19/10,115.97,117.29,115.52,115.97,226519190
3/22/10,115.31,116.8,115.24,116.59,184083906
3/23/10,116.76,117.51,116.38,117.41,182625254
3/24/10,116.97,117.43,115.58,116.84,196061714
3/25/10,117.63,118.17,116.51,116.65,223197727
3/26/10,116.87,117.42,116.12,116.58,205625701
3/29/10,117.17,117.53,116.69,117.32,134431758
3/30/10,117.46,117.83,116.91,117.4,145681592
3/31/10,116.95,117.52,116.61,117,160932206
4/1/10,117.8,118.25,117.1,117.8,161083608
4/5/10,118.25,118.84,117.92,118.76,105621743
4/6/10,118.42,119.25,118.29,119.04,110194919
4/7/10,118.8,119.36,117.81,118.36,184432309
4/8/10,117.95,118.97,117.6,118.77,158495871
4/9/10,119.02,119.6,118.8,119.55,132701705
4/12/10,119.7,120.05,119.56,119.74,110200946
4/13/10,119.62,120.04,119,119.83,121901060
4/14/10,120.27,121.19,120.08,121.19,161608989
4/15/10,120.99,121.57,120.95,121.29,144514805
4/16/10,120.86,121.29,118.75,119.36,366379413
4/19/10,119.01,119.93,118.47,119.81,217625461
4/20/10,120.56,120.98,119.87,120.88,157457380
4/21/10,120.95,121.23,119.99,120.66,192782906
4/22/10,119.81,121.17,119.12,121.02,239108192
4/23/10,120.94,121.86,120.63,121.81,177262089
4/26/10,121.85,122.12,121.23,121.35,143347665
4/27/10,120.65,121.34,118.25,118.48,355560974
4/28/10,119.05,119.68,118.27,119.38,300539227
4/29/10,120.1,121.11,120.07,120.86,193598705
4/30/10,120.88,121.01,118.78,118.81,269859816
5/3/10,119.38,120.68,119.2,120.35,182672396
5/4/10,119.01,119.03,116.92,117.52,360072452
5/5/10,116.56,117.8,115.97,116.82,328745969
5/6/10,116.26,117,105,112.94,647356600
5/7/10,112.64,113.77,109.41,111.26,636806832
5/10/10,115.81,116.65,114.91,116.16,395942202
5/11/10,115.07,117.36,114.91,115.83,314227758
5/12/10,116.29,117.62,116.09,117.45,235346103
5/13/10,117.13,117.68,115.89,115.99,234328751
5/14/10,115.12,115.33,112.87,113.89,345536506
5/17/10,114.2,114.52,111.77,113.95,325702142
5/18/10,114.88,115.22,112.03,112.4,360122928
5/19/10,111.77,112.77,110.36,111.76,394353890
5/20/10,109.38,109.89,107.47,107.54,529155816
5/21/10,105.91,109.38,105.36,109.11,500625583
5/24/10,108.52,109.39,107.61,107.71,269079858
5/25/10,105.11,107.87,104.38,107.82,395832912
5/26/10,108.48,109.47,106.85,107.17,348931025
5/27/10,109.19,110.8,108.78,110.76,300394583
5/28/10,110.64,110.72,108.85,109.37,297534031
6/1/10,108.35,109.95,107.37,107.53,277410545
6/2/10,108.08,110.34,107.51,110.33,240010348
6/3/10,110.65,111.06,109.58,110.71,226453184
6/4/10,108.61,109.33,106.46,106.82,395563854
6/7/10,107.2,107.61,105.41,105.49,264299273
6/8/10,105.57,106.83,104.65,106.62,357532564
6/9/10,107.24,108.28,105.6,106.05,267756304
6/10/10,107.86,109.28,106.04,109.15,317694394
6/11/10,108.19,109.75,108.12,109.68,214061156
6/14/10,110.52,111.12,109.4,109.51,206968051
6/15/10,110.28,112.1,110.09,112,237669665
6/16/10,111.42,112.42,111.2,111.96,216095034
6/17/10,112.28,112.33,111.05,112.14,263055167
6/18/10,111.83,112.13,111.37,111.73,173821764
6/21/10,113.12,113.2,110.79,111.41,212852834
6/22/10,111.41,111.9,109.41,109.57,239055412
6/23/10,109.64,110.03,108.48,109.23,254527875
6/24/10,108.69,108.83,107.14,107.42,268265029
6/25/10,107.74,108.42,106.77,107.87,237712217
6/28/10,108.03,108.32,107.14,107.53,168908508
6/29/10,106.02,107.51,103.55,104.21,373318268
6/30/10,103.92,104.88,102.88,103.22,283318911
7/1/10,103.15,103.49,101.13,102.76,382651225
7/2/10,103.11,103.42,101.62,102.2,233291686
7/6/10,103.64,104.37,101.88,102.87,255782116
7/7/10,103.13,106.24,103.02,106.11,253429307
7/8/10,107,107.28,105.91,107.16,210678561
7/9/10,107.13,107.97,106.93,107.96,144930550
7/12/10,107.6,108.24,107.15,108.03,130961733
7/13/10,109.15,110.09,108.93,109.66,212543601
7/14/10,109.31,110.08,108.86,109.65,184330050
7/15/10,109.61,110.06,108.17,109.68,231681837
7/16/10,109.09,109.21,106.45,106.66,282607148
7/19/10,107.05,107.63,106.22,107.29,186394545
7/20/10,105.87,108.56,105.82,108.48,257880059
7/21/10,109.04,109.07,106.63,107.07,264349757
7/22/10,108.34,109.94,108.33,109.46,274503131
7/23/10,109.24,110.57,108.93,110.41,221913150
7/26/10,110.6,111.67,110.29,111.56,181974164
7/27/10,112.17,112.29,111.11,111.55,204764961
7/28/10,111.32,111.66,110.46,110.83,162881260
7/29/10,111.52,111.82,109.41,110.29,220040677
7/30/10,109.17,110.86,108.98,110.27,219883424
8/2/10,111.99,112.94,111.54,112.76,188055426
8/3/10,112.48,112.77,111.85,112.22,146470014
8/4/10,112.53,113.11,112.16,112.97,157998963
8/5/10,112.25,112.91,112.08,112.85,140358072
8/6/10,111.74,112.57,110.92,112.39,239618389
8/9/10,112.92,113.18,112.32,112.99,120724863
8/10/10,112.03,112.98,111.37,112.38,242692534
8/11/10,110.65,110.69,109.12,109.3,272943363
8/12/10,107.65,109.02,107.6,108.63,239364581
8/13/10,108.29,108.96,108.18,108.31,158383281
8/16/10,107.57,108.61,107.18,108.26,147556208
8/17/10,109.19,110.39,108.88,109.59,172118257
8/18/10,109.54,110.38,108.91,109.79,182533533
8/19/10,109.22,109.49,107.43,107.88,265766788
8/20/10,107.56,107.94,106.75,107.53,209556423
8/23/10,108.04,108.57,107.07,107.12,163097648
8/24/10,105.95,106.39,104.97,105.53,280534115
8/25/10,104.95,106.34,104.29,105.94,272169169
8/26/10,106.44,106.58,104.88,105.23,224219048
8/27/10,105.89,106.97,104.31,106.86,272308220
8/30/10,106.58,106.91,105.3,105.31,166871252
8/31/10,104.92,105.98,104.49,105.31,273616262
9/1/10,106.73,108.61,106.66,108.46,267563260
9/2/10,108.72,109.49,108.49,109.47,155921532
9/3/10,110.54,110.99,109.95,110.89,212125752
9/7/10,110.37,110.51,109.55,109.64,141821257
9/8/10,109.86,110.85,109.81,110.41,149907549
9/9/10,111.65,111.68,110.62,110.92,146442924
9/10/10,111.12,111.61,110.87,111.48,127752166
9/13/10,112.58,112.95,112.13,112.72,177874202
9/14/10,112.5,113.29,112.08,112.65,209339106
9/15/10,112.32,113.21,111.98,113.08,168413600
9/16/10,112.73,113.12,112.35,113.05,199774257
9/17/10,113.04,113.15,112.18,112.49,195746043
9/20/10,112.88,114.46,112.52,114.21,214541807
9/21/10,114.3,114.84,113.51,113.98,268363571
9/22/10,113.8,114.44,113.1,113.42,191154384
9/23/10,112.49,113.67,112.18,112.5,202119199
9/24/10,113.75,114.9,113.65,114.82,209597808
9/27/10,114.86,114.99,114.16,114.27,128567256
9/28/10,114.42,115.04,113.18,114.67,209089087
9/29/10,114.38,114.91,114.02,114.47,179576563
9/30/10,115.05,115.79,113.59,114.13,286947461
10/1/10,114.99,115.12,113.93,114.61,174556419
10/4/10,114.37,114.85,113.18,113.75,165979593
10/5/10,114.8,116.32,114.67,116.04,229309351
10/6/10,116.02,116.33,115.56,116.03,148514950
10/7/10,116.5,116.53,115.19,115.89,164724633
10/8/10,116.05,116.86,115.61,116.54,177626639
10/11/10,116.72,116.97,116.25,116.65,102920611
10/12/10,116.27,117.35,115.65,117.01,181748883
10/13/10,117.66,118.55,117.38,117.92,193888150
10/14/10,117.81,118.01,116.72,117.46,217324777
10/15/10,118.28,118.35,116.76,117.7,243526366
10/18/10,117.74,118.67,117.31,118.28,141416390
10/19/10,117.19,117.85,116.02,116.73,280331815
10/20/10,116.94,118.44,116.87,117.87,199776327
10/21/10,118.4,119.09,117.21,118.13,221423812
10/22/10,118.31,118.53,118,118.35,108136870
10/25/10,119.14,119.76,118.61,118.7,150911529
10/26/10,118.1,118.84,117.87,118.72,158887883
10/27/10,117.89,118.51,117.26,118.38,189872039
10/28/10,119.06,119.11,117.83,118.4,168414804
10/29/10,118.28,118.72,118.07,118.49,144175222
11/1/10,119.07,119.75,117.85,118.53,173851149
11/2/10,119.42,119.75,119.1,119.47,157916916
11/3/10,119.68,120.02,118.45,119.95,226512548
11/4/10,121.28,122.32,119.97,122.26,214571865
11/5/10,122.34,122.92,122.18,122.72,180591242
11/8/10,122.34,122.69,121.94,122.49,155551735
11/9/10,122.82,122.95,121.12,121.61,186006607
11/10/10,121.58,122.16,120.66,122.1,220587229
11/11/10,121.05,121.82,120.68,121.64,157659616
11/12/10,120.82,121.35,119.65,120.2,238930528
11/15/10,120.58,121.05,119.98,120.03,163635229
11/16/10,119.29,119.49,117.59,118.16,299705738
11/17/10,118.21,118.71,117.86,118.22,172013797
11/18/10,119.36,120.39,119.35,119.96,197429267
11/19/10,119.9,120.34,119.25,120.29,156802316
11/22/10,119.69,120.24,118.77,120.19,181349749
11/23/10,118.77,119.02,117.99,118.45,221848973
11/24/10,119.2,120.23,119.18,120.2,140040883
11/26/10,119.16,119.81,118.8,118.8,76007704
11/29/10,118.5,119.48,117.74,119.16,223441824
11/30/10,117.98,119.17,117.81,118.49,233594243
12/1/10,120.2,121.24,120.19,121.01,220813253
12/2/10,121.2,122.65,121.13,122.56,191000993
12/3/10,122.14,123.03,122.11,122.89,151218294
12/6/10,122.63,123.04,122.5,122.76,102219003
12/7/10,123.94,124.01,122.76,122.83,206338935
12/8/10,122.98,123.38,122.41,123.28,137753048
12/9/10,123.97,124.02,123.15,123.76,123129634
12/10/10,124.14,124.6,123.73,124.48,117451490
12/13/10,125.05,125.2,124.52,124.56,133626673
12/14/10,124.75,125.23,124.29,124.67,147004202
12/15/10,124.44,124.93,123.89,124.1,160353340
12/16/10,124.18,124.91,123.75,124.82,185035200
12/17/10,124.08,124.46,123.82,124.3,140935518
12/20/10,124.64,124.9,123.98,124.6,118947468
12/21/10,124.99,125.47,124.87,125.39,94848761
12/22/10,125.48,125.82,125.41,125.78,78820816
12/23/10,125.64,125.78,125.29,125.6,70052157
12/27/10,125.13,125.77,125.04,125.65,58062305
12/28/10,125.9,125.95,125.5,125.83,55258057
12/29/10,125.98,126.2,125.9,125.92,57970747
12/30/10,125.8,126.13,125.53,125.72,76592513
12/31/10,125.53,125.87,125.33,125.75,91206861
1/3/11,126.71,127.6,125.7,127.05,138503753
1/4/11,127.33,127.37,126.19,126.98,137310521
1/5/11,126.58,127.72,126.46,127.64,133860404
1/6/11,127.69,127.83,127.01,127.39,122398841
1/7/11,127.56,127.77,126.15,127.14,155960478
1/10/11,126.58,127.16,126.2,126.98,122198298
1/11/11,127.44,127.74,126.95,127.43,110183265
1/12/11,128.21,128.72,127.46,128.58,107344690
1/13/11,128.63,128.69,128.05,128.37,128975422
1/14/11,128.19,129.33,128.1,129.3,117607384
1/18/11,129.18,129.64,129.03,129.52,114227671
1/19/11,129.41,129.54,127.91,128.25,151612850
1/20/11,127.96,128.4,127.13,128.08,175498439
1/21/11,128.88,129.17,128.23,128.37,151372443
1/24/11,128.29,129.25,128.26,129.1,113638998
1/25/11,128.76,129.28,128.11,129.17,167374610
1/26/11,129.49,130.05,129.23,129.67,141125437
1/27/11,129.7,130.21,129.47,129.99,123202443
1/28/11,130.14,130.35,127.51,127.72,295509227
1/31/11,128.07,128.78,127.75,128.68,149095725
2/1/11,129.46,130.97,129.38,130.74,166897171
2/2/11,130.4,130.84,130.33,130.49,117643828
2/3/11,130.26,130.98,129.57,130.78,145711629
2/4/11,130.83,131.2,130.23,131.15,134578637
2/7/11,131.44,132.4,131.43,131.97,112329113
2/8/11,132.09,132.64,131.73,132.57,98856742
2/9/11,132.21,132.63,131.61,132.27,146290644
2/10/11,131.6,132.47,131.3,132.32,162504516
2/11/11,131.8,133.28,131.77,133.11,137665186
2/14/11,133.03,133.54,132.88,133.43,101523079
2/15/11,133.02,133.22,132.32,133.01,119454089
2/16/11,133.46,134.01,133.19,133.85,130028894
2/17/11,133.46,134.43,133.34,134.25,109756912
2/18/11,134.37,134.69,134.06,134.53,129820539
2/22/11,133.12,134.56,131.47,131.83,232802702
2/23/11,131.75,132.07,130.21,131.02,227027906
2/24/11,130.88,131.44,129.7,130.93,260113340
2/25/11,131.48,132.41,131.4,132.33,141487875
2/28/11,132.82,133.32,132.38,133.15,141371239
3/1/11,133.57,133.69,130.89,130.93,257661260
3/2/11,130.75,131.82,130.35,131.21,200065225
3/3/11,132.4,133.62,132.39,133.47,175901528
3/4/11,133.37,133.63,131.6,132.47,276985954
3/7/11,132.86,133.16,130.74,131.43,216563517
3/8/11,131.64,133,131.07,132.58,174429069
3/9/11,132.32,132.8,131.6,132.39,153739992
3/10/11,131,131.18,129.81,129.94,301173723
3/11/11,129.52,131.31,129.49,130.84,225387232
3/14/11,129.99,130.48,129.06,130.05,234935586
3/15/11,126.59,129.33,126.5,128.56,357936092
3/16/11,128.15,128.57,125.28,126.18,465885431
3/17/11,128,128.39,127.1,127.85,253963153
3/18/11,128.84,128.88,127.51,127.76,229674841
3/21/11,129.35,130.01,129.2,129.74,153783793
3/22/11,129.72,129.89,129.17,129.29,129568159
3/23/11,128.93,130,128.32,129.66,148209381
3/24/11,130.4,131.09,129.67,130.9,158313879
3/25/11,131.24,131.87,130.89,131.3,155632745
3/28/11,131.58,131.92,130.94,130.98,108870796
3/29/11,130.87,131.9,130.44,131.86,129251966
3/30/11,132.55,133.16,132.36,132.77,135649246
3/31/11,132.6,132.96,132.45,132.59,132554158
4/1/11,133.41,133.77,132.83,133.15,153904534
4/4/11,133.43,133.67,132.88,133.26,100648849
4/5/11,133,133.83,132.94,133.24,120779754
4/6/11,133.88,134,133.12,133.66,120226603
4/7/11,133.42,133.98,132.66,133.32,170837414
4/8/11,133.91,133.99,132.31,132.86,147820026
4/11/11,133,133.45,132.14,132.46,121335593
4/12/11,131.72,131.98,130.99,131.47,161227043
4/13/11,132.08,132.18,130.96,131.46,161934295
4/14/11,130.7,131.76,130.27,131.56,161111305
4/15/11,131.8,132.37,131.41,132.04,170005215
4/18/11,130.59,132.03,129.51,130.56,210528629
4/19/11,130.76,131.35,130.44,131.31,124172780
4/20/11,132.88,133.39,132.79,133.1,155698544
4/21/11,133.79,133.84,133.1,133.78,136137430
4/25/11,133.68,133.86,133.2,133.64,65448313
4/26/11,134.05,135.06,133.91,134.79,146642787
4/27/11,135.05,135.87,134.5,135.67,143070032
4/28/11,135.43,136.29,135.41,136.11,124737256
4/29/11,136.16,136.57,135.98,136.43,114976790
5/2/11,137.07,137.18,135.95,136.22,126171453
5/3/11,135.96,136.19,135.04,135.73,138157240
5/4/11,135.67,135.73,134.23,134.83,182561092
5/5/11,134.08,134.95,133.02,133.61,226749811
5/6/11,134.94,135.63,133.68,134.2,222802766
5/9/11,134.19,135.11,133.98,134.72,113906571
5/10/11,135.17,136.11,135,135.87,114747161
5/11/11,135.67,135.69,133.82,134.44,193519181
5/12/11,134.08,135.36,133.39,135.08,171028329
5/13/11,135.15,135.34,133.56,134.04,157390444
5/16/11,133.56,134.61,132.97,133.19,141591409
5/17/11,132.69,133.35,132.12,133.17,192833580
5/18/11,133.24,134.5,132.95,134.36,135025396
5/19/11,134.8,135.03,133.94,134.68,118664220
5/20/11,134.33,134.68,133.36,133.61,182444085
5/23/11,131.98,132.72,131.59,132.06,168356335
5/24/11,132.44,132.73,131.7,131.95,147060899
5/25/11,131.42,132.94,131.38,132.39,150896607
5/26/11,132.03,133.24,131.78,133,164894518
5/27/11,133.37,133.87,132.96,133.51,120803429
5/31/11,134.77,134.92,133.84,134.9,164348891
6/1/11,134.51,134.92,131.76,131.87,232456164
6/2/11,131.96,132.24,130.96,131.73,200320487
6/3/11,130.15,131.42,130.08,130.42,234455975
6/6/11,130.09,130.36,128.87,129.04,179258735
6/7/11,129.7,130.07,128.85,128.96,161485789
6/8/11,128.76,129.19,128.18,128.42,197987250
6/9/11,128.77,129.93,128.46,129.4,160674400
6/10/11,128.85,128.93,127.26,127.6,238411677
6/13/11,127.89,128.24,127.05,127.7,184488103
6/14/11,128.87,129.77,128.82,129.32,160125927
6/15/11,128.24,129.3,126.68,127.02,300377189
6/16/11,127.06,127.97,126.32,127.3,307721462
6/17/11,127.93,127.94,126.62,127.05,233230974
6/20/11,126.62,127.97,126.58,127.7,159305551
6/21/11,128.36,129.7,127.75,129.45,191713605
6/22/11,129.05,129.81,128.59,128.67,176121450
6/23/11,127.16,128.64,126.19,128.3,333657698
6/24/11,128.27,128.37,126.62,126.81,225810845
6/27/11,126.89,128.43,126.64,127.94,166315651
6/28/11,128.45,129.63,128.27,129.61,165190188
6/29/11,130.2,130.93,129.63,130.72,243880784
6/30/11,131.14,132.18,130.71,131.97,222967799
7/1/11,132.09,134.1,131.78,133.92,201950626
7/5/11,133.78,134.08,133.39,133.81,165927160
7/6/11,133.49,134.14,133.11,133.97,143126404
7/7/11,135.16,135.7,134.88,135.36,169953719
7/8/11,133.83,135.36,133.39,134.4,193857426
7/11/11,132.75,133.18,131.66,131.97,195046000
7/12/11,131.69,132.78,131.36,131.4,213911524
7/13/11,132.09,133.22,131.52,131.84,201984740
7/14/11,132.17,132.78,130.68,130.93,225402428
7/15/11,131.66,131.87,130.77,131.69,218322032
7/18/11,131.08,131.28,129.63,130.61,196456431
7/19/11,131.34,132.89,131.31,132.73,165885446
7/20/11,133.07,133.15,132.42,132.65,135775669
7/21/11,133.4,134.82,132.67,134.49,248433811
7/22/11,134.52,134.72,133.76,134.58,125209573
7/25/11,133.3,134.49,133.16,133.83,136138062
7/26/11,133.74,133.96,133.03,133.33,130989724
7/27/11,132.59,132.63,130.43,130.6,247869769
7/28/11,130.6,131.77,130.01,130.22,207393093
7/29/11,128.91,130.55,127.97,129.33,306535688
8/1/11,130.84,130.96,127.53,128.78,324694811
8/2/11,127.81,128.5,125.49,125.49,345325261
8/3/11,125.66,126.31,123.53,126.17,370546778
8/4/11,124.42,124.62,120.06,120.26,519400868
8/5/11,121.76,122.07,116.86,120.08,654932879
8/8/11,116.91,120.12,112.02,112.26,699984484
8/9/11,114.07,117.64,110.27,117.48,709504454
8/10/11,115.26,116.28,111.95,112.29,659583629
8/11/11,113.26,118.92,112.32,117.33,487137245
8/12/11,118.4,119.21,117.28,118.12,313614670
8/15/11,119.19,120.74,119,120.62,258305402
8/16/11,119.47,120.69,118.31,119.59,293453756
8/17/11,120.25,121.2,118.72,119.67,237781164
8/18/11,116.5,119.71,113.39,114.51,512113802
8/19/11,112.96,115.88,112.5,112.64,430047209
8/22/11,115.17,115.23,112.41,112.73,274705984
8/23/11,113.15,116.57,112.58,116.44,328960993
8/24/11,116.19,118.24,115.92,118.08,244763498
8/25/11,118.73,119.4,115.87,116.28,311782517
8/26/11,115.69,118.51,113.85,117.97,314269489
8/29/11,119.56,121.43,118.06,121.36,190438148
8/30/11,120.83,122.43,119.26,121.68,240892012
8/31/11,122.46,123.51,121.3,122.22,301480767
9/1/11,122.29,123.4,120.78,120.94,254226774
9/2/11,118.42,120.87,117.43,117.85,255119283
9/6/11,114.39,117.16,114.38,116.99,284897438
9/7/11,118.76,120.34,118.36,120.29,209475736
9/8/11,119.57,120.94,118.77,119.04,249532924
9/9/11,117.68,119.06,115.28,115.92,379839727
9/12/11,114.47,116.76,114.05,116.67,304103460
9/13/11,117.05,118.18,116.22,117.74,272091085
9/14/11,118.34,120.8,116.72,119.37,317698271
9/15/11,120.65,121.47,119.4,121.43,326067873
9/16/11,121.29,121.97,120.32,121.52,283874681
9/19/11,119.53,120.93,118.72,120.31,239823961
9/20/11,120.82,121.99,120.01,120.17,218316019
9/21/11,120.23,120.6,116.44,116.63,315614847
9/22/11,113.25,114.21,111.3,112.86,512946022
9/23/11,112.11,114.16,112.02,113.54,306183274
9/26/11,114.61,116.4,112.98,116.24,260314367
9/27/11,118.53,119.56,116.84,117.54,311231680
9/28/11,117.78,118.49,114.97,115.14,286147551
9/29/11,117.05,117.63,113.93,116.05,297687450
9/30/11,114.45,115.45,113.07,113.15,288287488
10/3/11,112.49,113.95,109.81,109.93,364341597
10/4/11,108.35,112.58,107.43,112.34,458235197
10/5/11,112.62,114.72,111.58,114.42,283515241
10/6/11,114.36,116.66,113.51,116.49,257354587
10/7/11,117.17,117.25,115.06,115.71,312140434
10/10/11,117.68,119.63,117.67,119.58,230112993
10/11/11,118.87,120.04,118.75,119.7,208801747
10/12/11,120.6,122.14,120.33,120.75,281302289
10/13/11,120.04,120.87,119.12,120.51,211963751
10/14/11,121.91,122.6,121.23,122.57,211138668
10/17/11,121.99,122.55,119.93,120.23,201641246
10/18/11,120.14,123.5,119.2,122.58,318129364
10/19/11,122.38,123.08,120.71,121.13,226406028
10/20/11,121.43,122.1,119.82,121.66,261835661
10/21/11,123.09,124.12,122.72,123.97,278550463
10/24/11,124.17,125.8,124.06,125.49,202222735
10/25/11,124.89,124.95,122.78,123.05,263858308
10/26/11,124.35,124.77,122.21,124.3,288582522
10/27/11,127.63,129.42,126.61,128.63,393288897
10/28/11,128,128.85,127.8,128.6,225439234
10/31/11,127.16,128.62,125.32,125.5,227488415
11/1/11,122.03,123.51,121.52,122,414920750
11/2/11,123.83,124.4,122.79,123.99,244533108
11/3/11,125.27,126.5,123.6,126.25,286049726
11/4/11,125.23,125.7,124.01,125.48,248867478
11/7/11,125.39,126.39,124.2,126.26,196176091
11/8/11,126.92,128.02,125.71,127.88,224083163
11/9/11,124.89,125.8,122.86,123.16,336963772
11/10/11,124.79,124.94,123.02,124.32,231317470
11/11/11,125.83,126.99,125.79,126.66,189673478
11/14/11,126.19,127.45,124.92,125.46,158964273
11/15/11,125.17,126.75,124.72,126.08,184179838
11/16/11,124.81,126.34,123.9,124.08,234773689
11/17/11,123.85,124.16,121.23,122.11,330058092
11/18/11,122.5,122.75,121.47,121.98,215045815
11/21/11,120.2,120.35,118.65,119.66,228483956
11/22/11,119.4,120.1,118.52,119.19,215981643
11/23/11,118.07,119.19,116.56,116.56,223964369
11/25/11,116.38,117.7,116.2,116.34,99556980
11/28/11,119.54,120.18,118.82,119.71,209775055
11/29/11,120.05,121,119.61,120.05,198727310
11/30/11,123.49,125.22,120,124.99,322365596
12/1/11,124.85,125.64,124.43,124.97,176496621
12/2/11,126.12,126.5,124.78,124.86,220768750
12/5/11,126.84,127.18,125.44,126.22,224770475
12/6/11,126.21,127.11,125.76,126.26,178219945
12/7/11,125.84,127.26,124.97,126.73,236861816
12/8/11,125.9,126.18,123.65,123.95,240131025
12/9/11,124.51,126.37,124.4,126.05,208829481
12/12/11,124.95,124.97,123.16,124.21,214953180
12/13/11,124.86,125.57,122.45,123.05,244217330
12/14/11,122.56,123.03,121.47,121.74,237725027
12/15/11,123.03,123.2,121.99,122.18,198553939
12/16/11,122.23,122.95,121.3,121.59,219592687
12/19/11,122.06,122.32,120.03,120.29,182949189
12/20/11,122.18,124.14,120.37,123.93,224583759
12/21/11,123.93,124.36,122.75,124.17,193887149
12/22/11,124.63,125.4,124.23,125.27,119059500
12/23/11,125.67,126.43,125.41,126.39,91800080
12/27/11,126.17,126.82,126.06,126.49,85494893
12/28/11,126.51,126.53,124.73,124.83,118365897
12/29/11,125.24,126.25,124.86,126.12,123033349
12/30/11,126.02,126.33,125.5,125.5,95272998
1/3/12,127.76,128.38,127.43,127.5,193309527
1/4/12,127.2,127.81,126.71,127.7,126705865
1/5/12,127.01,128.23,126.43,128.04,173388995
1/6/12,128.2,128.22,127.29,127.71,147337290
1/9/12,128,128.18,127.41,128.02,99225199
1/10/12,129.39,129.65,128.95,129.13,114679719
1/11/12,128.73,129.37,128.52,129.2,111221979
1/12/12,129.57,129.7,128.54,129.51,119120347
1/13/12,128.64,129.05,127.72,128.84,179613047
1/17/12,130.08,130.32,128.9,129.34,131927181
1/18/12,129.31,130.84,129.08,130.77,162901737
1/19/12,131.22,131.57,130.8,131.46,125972329
1/20/12,131.24,131.95,130.92,131.95,138079453
1/23/12,131.51,132.25,130.98,131.61,129162435
1/24/12,130.8,131.5,130.6,131.46,102701099
1/25/12,131.26,132.87,130.75,132.56,198222535
1/26/12,133.15,133.4,131.36,131.88,184542356
1/27/12,131.24,132.05,131.15,131.82,135185159
1/30/12,130.51,131.44,130.06,131.37,146747212
1/31/12,132.02,132.18,130.68,131.32,157082268
2/1/12,132.29,133.14,132.13,132.47,165757550
2/2/12,132.73,133.02,132.21,132.68,112910085
2/3/12,134,134.62,133.77,134.54,160517202
2/6/12,133.98,134.51,133.83,134.45,107517511
2/7/12,134.17,135.02,133.64,134.79,135265501
2/8/12,134.86,135.22,134.31,135.19,138506870
2/9/12,135.41,135.59,134.56,135.36,148313299
2/10/12,134.16,134.47,133.84,134.36,167753903
2/13/12,135.32,135.52,134.74,135.36,115201853
2/14/12,135,135.27,134.25,135.19,165300175
2/15/12,135.63,135.83,134.29,134.56,194497951
2/16/12,134.57,136.17,134.33,136.05,186193854
2/17/12,136.52,136.63,135.96,136.41,129075063
2/21/12,136.73,137.05,136.05,136.47,133899477
2/22/12,136.26,136.55,135.79,136.03,123997265
2/23/12,135.96,136.73,135.5,136.63,137488236
2/24/12,136.93,137.2,136.63,136.93,105474533
2/27/12,136.02,137.53,135.8,137.16,145563368
2/28/12,137.2,137.72,136.93,137.56,129145619
2/29/12,137.76,138.19,136.54,137.02,185615627
3/1/12,137.31,137.99,136.93,137.73,144742785
3/2/12,137.64,137.82,137,137.31,120536666
3/5/12,137.1,137.2,136.28,136.75,140544479
3/6/12,135.35,135.43,134.36,134.75,201787583
3/7/12,135.06,135.91,134.93,135.69,143600783
3/8/12,136.52,137.32,136.24,137.04,116712098
3/9/12,137.3,137.93,137.13,137.57,122808966
3/12/12,137.55,137.76,137.09,137.58,103873080
3/13/12,138.32,140.13,138.09,140.06,183032814
3/14/12,140.1,140.45,139.48,139.91,145034209
3/15/12,140.12,140.78,139.76,140.72,164882424
3/16/12,140.36,140.48,140,140.3,151779966
3/19/12,140.21,141.28,140.11,140.85,125211330
3/20/12,140.05,140.61,139.64,140.44,121629293
3/21/12,140.52,140.65,139.92,140.21,122251226
3/22/12,139.18,139.55,138.74,139.2,135040700
3/23/12,139.32,139.81,138.55,139.65,120400107
3/26/12,140.65,141.61,140.6,141.61,119477129
3/27/12,141.74,141.83,141.08,141.17,119584541
3/28/12,141.1,141.32,139.64,140.47,148434044
3/29/12,139.64,140.49,139.09,140.23,164884702
3/30/12,140.92,141.05,140.05,140.81,135353643
4/2/12,140.64,142.21,140.36,141.84,151598615
4/3/12,141.64,141.88,140.43,141.26,155717384
4/4/12,140.22,140.34,139.34,139.86,146781144
4/5/12,139.38,140.2,139.26,139.79,137161910
4/9/12,138.03,139.84,137.84,138.22,127440839
4/10/12,137.95,138.34,135.76,135.9,235129361
4/11/12,137.29,137.54,136.75,137,153297439
4/12/12,137.13,138.9,137.03,138.79,153603844
4/13/12,138.47,138.82,137.01,137.14,169047929
4/16/12,137.84,138.04,136.58,137.05,147707377
4/17/12,137.84,139.36,137.7,139.08,147627266
4/18/12,138.46,139.08,138.38,138.61,122743959
