id,Date,stock_open,stock_high,stock_low,stock_close,stock_volume,stock_dividends,stock_splits,price_change_dollar,price_change_pct,price_swing,volume_change,volume_change_pct,price_change_binary
2659,8/20/2003,71.20471068,71.63070248,71.11241418,71.31830597,21295300,0,0,-0.29108429,-0.406488993,0.518288305,-16142400,-43.11803343,0
2660,8/21/2003,71.74429529,72.07798512,71.28280197,71.54549408,46494200,0,0,0.22718811,0.318555113,0.795183157,25198900,118.3308054,1
2661,8/22/2003,72.24125795,72.29095688,70.80708499,70.83547974,52040300,0,0,-0.710014343,-0.992395611,1.483871888,5546100,11.92858464,0
2662,8/25/2003,70.79293653,71.58812541,70.48764132,70.94913483,23473000,0,0,0.11365509,0.160449383,1.100484091,-28567300,-54.89457209,1
2663,8/26/2003,70.64381873,71.27570774,70.16812799,71.07691193,45065800,0,0,0.1277771,0.180096769,1.107579746,21592800,91.9899459,1
2664,8/27/2003,71.03430162,71.25439616,70.69350499,71.09819794,18919500,0,0,0.021286011,0.029947855,0.56089117,-26146300,-58.0180536,1
2665,8/28/2003,71.282795,71.70878671,70.75740541,71.53839111,27402400,0,0,0.440193176,0.619134084,0.951381303,8482900,44.83680858,1
2666,8/29/2003,71.43190304,72.04959463,71.33960653,72.02119446,28706600,0,0,0.482803345,0.67488706,0.709988099,1304200,4.75943713,1
2667,9/2/2003,72.16319701,73.04358083,71.74430659,72.98678589,49419100,0,0,0.965591431,1.340704549,1.299274232,20712500,72.15239701,1
2668,9/3/2003,73.15005632,73.62574694,72.97255933,73.38435364,44912400,0,0,0.397567749,0.544711956,0.653187602,-4506700,-9.119348592,1
2669,9/4/2003,73.1997837,73.51928164,72.95839031,73.41988373,28381000,0,0,0.03553009,0.048416438,0.560891338,-16531400,-36.80809754,1
2670,9/5/2003,73.08617102,73.51926416,72.70277682,73.0080719,31637300,0,0,-0.411811829,-0.560899592,0.816487334,3256300,11.47352102,0
2671,9/8/2003,73.15718028,73.75356773,73.07908115,73.61157227,32632800,0,0,0.603500366,0.826621428,0.674486582,995500,3.14660227,1
2672,9/9/2003,73.39148942,73.45538576,72.90159578,73.12879181,35053200,0,0,-0.482780457,-0.655848587,0.553789984,2420400,7.417077296,0
2673,9/10/2003,72.79506616,72.98676595,72.09928098,72.39037323,45904900,0,0,-0.738418579,-1.009750826,0.887484968,10851700,30.95780128,0
2674,9/11/2003,72.48978523,72.95837998,72.3051868,72.60338593,38396300,0,0,0.213012695,0.294255556,0.65319318,-7508600,-16.35685951,1
2675,9/12/2003,72.35490002,72.87318837,71.95730294,72.73828888,42524800,0,0,0.134902954,0.185808075,0.915885427,4128500,10.75233812,1
2676,9/15/2003,72.78799169,72.86609083,72.38329861,72.48269653,21312800,0,0,-0.255592346,-0.351386251,0.482792218,-21212000,-49.88148092,0
2677,9/16/2003,72.58209774,73.58317831,72.53949476,73.54058075,37892600,0,0,1.057884216,1.45949898,1.043683545,16579800,77.79268796,1
2678,9/17/2003,73.46955507,73.6896496,73.16426004,73.39855194,31885800,0,0,-0.142028809,-0.193129844,0.525389564,-6006800,-15.85217166,0
2679,9/18/2003,73.41277923,74.33576061,73.24947956,74.26476288,30243600,0,0,0.866210938,1.180147175,1.086281054,-1642200,-5.150254972,1
2680,9/19/2003,74.31462801,74.54982475,73.6945708,73.88700104,34331600,0.4,0,-0.377761841,-0.508669019,0.855253953,4088000,13.51690936,0
2681,9/22/2003,73.30260174,73.38100068,72.71817673,73.08879089,36677400,0,0,-0.798210144,-1.080312007,0.662823947,2345800,6.83277214,0
2682,9/23/2003,73.11726045,73.61616306,72.95333943,73.36671448,32489200,0,0,0.277923584,0.380254729,0.662823637,-4188200,-11.41902098,1
2683,9/24/2003,73.49506419,73.56633449,72.03399842,72.06250763,41694700,0,0,-1.304206848,-1.7776547,1.532336074,9205500,28.334031,0
2684,9/25/2003,72.27627114,72.61124188,71.41388311,71.47090149,52673100,0,0,-0.59160614,-0.820962467,1.197358773,10978400,26.33044488,0
2685,9/26/2003,71.58496666,71.74176455,71.16446275,71.23573303,42914700,0,0,-0.235168457,-0.329040843,0.577301802,-9758400,-18.52634457,0
2686,9/29/2003,71.48515846,71.97692702,71.12167309,71.93416595,36771600,0,0,0.698432922,0.980453057,0.855253932,-6143100,-14.31467539,1
2687,9/30/2003,71.61347587,71.81303483,70.73683561,71.23573303,70764500,0,0,-0.698432922,-0.97093351,1.076199223,33992900,92.44335302,0
2688,10/1/2003,71.44239621,72.82506207,71.41388701,72.75379181,65797600,0,0,1.518058777,2.131035524,1.411175053,-4966900,-7.018914851,1
2689,10/2/2003,72.64690835,73.09591603,72.43309207,73.01751709,44591500,0,0,0.263725281,0.362490084,0.662823965,-21206100,-32.22929104,1
2690,10/3/2003,73.88702845,74.32178424,73.46652997,73.68746948,48806900,0,0,0.669952393,0.917522835,0.85525427,4215400,9.453371158,1
2691,10/6/2003,73.75158602,74.11506595,73.5520217,74.02241516,20226500,0,0,0.334945679,0.454549031,0.563044246,-28580400,-58.55811371,1
2692,10/7/2003,73.59479688,74.34314279,73.34534825,74.30751038,42602900,0,0,0.285095215,0.38514714,0.997794541,22376400,110.6291252,1
2693,10/8/2003,74.35739676,74.40015783,73.70170168,74.12220001,30920800,0,0,-0.185310364,-0.249383088,0.698456147,-11682100,-27.42090327,0
2694,10/9/2003,74.74938909,74.99171451,74.00104319,74.32176208,40066500,0,0,0.199562073,0.269233877,0.990671319,9145700,29.57782464,1
2695,10/10/2003,74.31463379,74.54983055,74.05806193,74.52845001,22682800,0,0,0.206687927,0.278098798,0.491768614,-17383700,-43.38711891,1
2696,10/13/2003,74.62821645,75.04159151,74.48567595,74.76363373,23825600,0,0,0.235183716,0.315562333,0.55591556,1142800,5.038178708,1
2697,10/14/2003,74.69241856,75.14142636,74.37882271,75.02738953,38484400,0,0,0.263755798,0.352786221,0.762603652,14658800,61.52541804,1
2698,10/15/2003,75.44783663,75.46921716,74.57832546,74.82777405,39021700,0,0,-0.199615479,-0.266056809,0.890891699,537300,1.396150128,0
2699,10/16/2003,74.60686053,75.355212,74.58548,75.12714386,32772200,0,0,0.299369812,0.400078468,0.769732,-6249500,-16.01544781,1
2700,10/17/2003,75.16989305,75.28392438,74.10795147,74.30751038,32790300,0,0,-0.819633484,-1.090995134,1.175972915,18100,0.055229737,0
2701,10/20/2003,74.44289966,74.86340332,74.0794198,74.86340332,27657000,0,0,0.555892944,0.748097926,0.783983518,-5133300,-15.65493454,1
2702,10/21/2003,74.70665163,75.03449928,74.35029477,74.73516083,26729100,0,0,-0.128242493,-0.171301981,0.684204516,-927900,-3.35502766,0
2703,10/22/2003,74.14363905,74.25767591,73.54496188,73.79441071,33914500,0,0,-0.940750122,-1.258778481,0.712714024,7185400,26.88231179,0
2704,10/23/2003,73.33108801,74.08656254,73.29545016,73.65893555,45830500,0,0,-0.135475159,-0.18358458,0.791112381,11916000,35.13541406,0
2705,10/24/2003,73.28834835,73.82288361,72.82508338,73.82288361,51723600,0,0,0.163948059,0.222577285,0.99780023,5893100,12.85846761,1
2706,10/27/2003,73.93688126,74.25047688,73.60190512,73.85848236,32460200,0,0,0.035598755,0.048221843,0.648571757,-19263400,-37.24296066,1
2707,10/28/2003,74.10792899,74.94180222,73.99389225,74.86340332,34956200,0,0,1.004920959,1.360603315,0.947909964,2496000,7.689416578,1
2708,10/29/2003,74.6709807,75.14137415,74.02954298,74.9631958,30955400,0,0,0.09979248,0.133299417,1.111831167,-4000800,-11.44517997,1
2709,10/30/2003,75.3979912,75.5262799,74.69240609,75.12003326,39123100,0,0,0.156837463,0.209219286,0.833873815,8167700,26.38538026,1
2710,10/31/2003,75.12001447,75.36233449,74.99172581,75.0487442,25761600,0,0,-0.071289063,-0.094900201,0.370608679,-13361500,-34.15245724,0
2711,11/3/2003,75.36946996,75.98240414,75.34096076,75.54051971,37589300,0,0,0.491775513,0.655274806,0.641443385,11827700,45.91213279,1
2712,11/4/2003,75.54050799,75.74006691,75.24829826,75.37658691,31421600,0,0,-0.1639328,-0.217013069,0.491768654,-6167700,-16.40812678,0
2713,11/5/2003,75.18415272,75.52625762,74.76365432,75.43360138,33558800,0,0,0.057014465,0.075639489,0.7626033,2137200,6.801690557,1
2714,11/6/2003,75.26252977,75.86121182,74.90617309,75.83270264,28392300,0,0,0.399101257,0.529076234,0.955038731,-5166500,-15.39536575,1
2715,11/7/2003,76.00378568,76.06080408,75.24118227,75.26969147,31723200,0,0,-0.563011169,-0.742438486,0.819621812,3330900,11.73170191,0
2716,11/10/2003,75.36231357,75.43358382,74.84203583,74.9631958,25530800,0,0,-0.306495667,-0.407196656,0.591547991,-6192400,-19.52009886,0
2717,11/11/2003,74.89908223,75.07013744,74.69240004,74.94184875,26558600,0,0,-0.021347046,-0.028476702,0.377737402,1027800,4.02572579,0
2718,11/12/2003,74.99886816,75.88263166,74.94897841,75.78285217,28000000,0,0,0.841003418,1.122207995,0.933653246,1441400,5.427243906,1
2719,11/13/2003,75.55476582,75.93250314,75.39083931,75.80421448,29714800,0,0,0.021362305,0.028188837,0.541663827,1714800,6.124285714,1
2720,11/14/2003,75.83271024,76.22469936,75.0415979,75.16275787,49158500,0,0,-0.641456604,-0.846201769,1.183101469,19443700,65.43439633,0
2721,11/17/2003,74.77078993,74.93471102,74.15072711,74.78504181,44382100,0,0,-0.377716064,-0.502530875,0.78398391,-4776400,-9.716325763,0
2722,11/18/2003,75.00597112,75.15564031,73.90839162,74.00817108,41155000,0,0,-0.776870728,-1.038804965,1.24724869,-3227100,-7.27117464,0
2723,11/19/2003,74.14358665,74.84204829,74.06518773,74.63536072,29827000,0,0,0.627189636,0.847459986,0.776860565,-11328000,-27.52520957,1
2724,11/20/2003,74.12221382,75.00597715,73.94403542,73.96541595,53578700,0,0,-0.669944763,-0.897623803,1.061941733,23751700,79.63154189,0
2725,11/21/2003,74.29325401,74.35740105,73.85137512,74.27187347,30016000,0,0,0.30645752,0.414325419,0.506025934,-23562700,-43.97773742,1
2726,11/24/2003,74.61397906,75.39083418,74.6068504,75.25541687,28906400,0,0,0.983543396,1.324247457,0.783983773,-1109600,-3.696695096,1
2727,11/25/2003,75.35521808,75.84698681,75.15565368,75.54051971,37580000,0,0,0.285102844,0.37884694,0.691333124,8673600,30.00581186,1
2728,11/26/2003,75.84697275,75.86835328,75.11287868,75.81134033,33053600,0,0,0.270820618,0.358510398,0.755474604,-4526400,-12.04470463,1
2729,11/28/2003,75.74717195,76.01800649,75.69015358,75.86833191,10507500,0,0,0.056991577,0.07517553,0.327852917,-22546100,-68.2107244,1
2730,12/1/2003,76.15343789,76.74499141,76.11780547,76.68797302,38699000,0,0,0.819641113,1.080346823,0.627185935,28191500,268.2988342,1
2731,12/2/2003,76.53117685,76.80913469,76.31023739,76.49554443,35352000,0,0,-0.192428589,-0.250924078,0.498897296,-3347000,-8.648802295,0
2732,12/3/2003,76.72363311,77.03010023,76.31025784,76.37440491,39078600,0,0,-0.121139526,-0.158361545,0.71984238,3726600,10.54141208,0
2733,12/4/2003,76.38150599,76.7735006,76.21758493,76.68797302,36089500,0,0,0.313568115,0.410567016,0.555915671,-2989100,-7.648943411,1
2734,12/5/2003,76.34589339,76.83053892,75.98953654,76.15345764,28824400,0,0,-0.534515381,-0.697000272,0.841002382,-7265100,-20.13078596,0
2735,12/8/2003,76.07504191,76.71648519,76.03228084,76.66659546,32482900,0,0,0.513137817,0.673820774,0.684204347,3658500,12.69237174,1
2736,12/9/2003,76.90178534,76.92316587,75.93249457,76.0750351,43596100,0,0,-0.591560364,-0.771601191,0.990671299,11113200,34.21246256,0
2737,12/10/2003,76.09643589,76.24611055,75.51913956,76.06793213,36915400,0,0,-0.007102966,-0.00933679,0.726970986,-6680700,-15.32407715,0
2738,12/11/2003,76.03225746,77.04430907,76.0251288,76.92314911,45304000,0,0,0.85521698,1.124280569,1.019180269,8388600,22.72384967,1
2739,12/12/2003,76.95168546,77.11560653,76.53831028,77.07284546,34142200,0,0,0.14969635,0.194605073,0.577296255,-11161800,-24.6375596,1
2740,12/15/2003,77.80693302,77.84969953,76.60245088,76.68797302,38693400,0,0,-0.384872437,-0.499361914,1.24724865,4551200,13.33013104,0
2741,12/16/2003,76.74499228,77.32941716,76.63095551,77.08709717,32894200,0,0,0.399124146,0.520452073,0.698461644,-5799200,-14.98756894,1
2742,12/17/2003,77.01581869,77.32941437,76.8305171,77.32941437,23198800,0,0,0.2423172,0.3143421,0.498897273,-9695400,-29.47449702,1
2743,12/18/2003,77.36507041,78.20607275,77.25103361,78.19894409,29353100,0,0,0.869529724,1.124448868,0.955039137,6154300,26.52852734,1
2744,12/19/2003,78.26765756,78.31778301,77.75207835,77.98122406,41465100,0.516,0,-0.217720032,-0.278418122,0.565704661,12112000,41.26310339,0
2745,12/22/2003,77.90248188,78.52547455,77.89531954,78.52547455,27611300,0,0,0.544250488,0.697925039,0.630155013,-13853800,-33.41074783,1
2746,12/23/2003,78.39657935,78.73313296,78.32496686,78.57559967,24741200,0,0,0.050125122,0.063832944,0.408166103,-2870100,-10.39465726,1
2747,12/24/2003,78.42521368,78.68300336,78.36076899,78.49682617,8055800,0,0,-0.078773499,-0.100251858,0.322234367,-16685400,-67.43973615,0
2748,12/26/2003,78.56124712,78.82619906,78.50395933,78.55408478,8308400,0,0,0.057258606,0.072943848,0.322239733,252600,3.135628988,1
2749,12/29/2003,78.84052917,79.67834275,78.61138343,79.59957886,22483700,0,0,1.04549408,1.330922615,1.066959325,14175300,170.6140773,1
2750,12/30/2003,79.54947196,79.67836682,79.37761397,79.61392212,19559500,0,0,0.014343262,0.018019268,0.300752846,-2924200,-13.00586647,1
2751,12/31/2003,79.64258373,79.8574049,79.37046927,79.68554688,31501800,0,0,0.071624756,0.089965114,0.486935629,11942300,61.05626422,1
2752,1/2/2004,80.01489375,80.33713349,79.29165583,79.64969635,38072300,0,0,-0.035850525,-0.044989997,1.045477661,6570500,20.8575383,0
2753,1/5/2004,79.9791134,80.57345666,79.90750091,80.51617432,27959800,0,0,0.866477966,1.087860979,0.665955755,-10112500,-26.56130573,1
2754,1/6/2004,80.31566896,80.72383502,80.20109335,80.59494019,20472800,0,0,0.078765869,0.097826145,0.522741673,-7487000,-26.77773089,1
2755,1/7/2004,80.48036567,80.96013876,80.12232507,80.86705017,30170400,0,0,0.272109985,0.337626636,0.837813693,9697600,47.36821539,1
2756,1/8/2004,81.09618907,81.21076467,80.75246772,81.18927765,36438400,0,0,0.322227478,0.398465725,0.458296956,6268000,20.77532946,1
2757,1/9/2004,80.79546238,81.27523559,80.3944531,80.48038483,54084300,0,0,-0.708892822,-0.873136014,0.88078249,17645900,48.42665979,0
2758,1/12/2004,80.59493398,81.09618859,80.45887682,81.07470703,31564100,0,0,0.594322205,0.738468393,0.637311774,-22520200,-41.63907086,1
2759,1/13/2004,80.98160338,81.08185975,80.02921974,80.6020813,54239700,0,0,-0.472625732,-0.582950898,1.052640018,22675600,71.83984337,0
2760,1/14/2004,80.74530902,81.38978312,80.68085888,81.27520752,30112800,0,0,0.673126221,0.835122629,0.708924246,-24126900,-44.48199382,1
2761,1/15/2004,81.32534686,81.67622514,80.61642796,81.47572327,38408700,0,0,0.200515747,0.24671207,1.059797184,8295900,27.5494142,1
2762,1/16/2004,81.66187835,81.85521781,81.36828251,81.79793549,31922700,0,0,0.322212219,0.395470217,0.486935301,-6486000,-16.88679908,1
2763,1/20/2004,82.01279742,82.09872915,81.50438031,81.77648926,29863000,0,0,-0.021446228,-0.026218544,0.594348841,-2059700,-6.452148471,0
2764,1/21/2004,81.72632189,82.5641408,81.43273152,82.42092133,30725000,0,0,0.644432068,0.788040761,1.131409282,862000,2.886515086,1
2765,1/22/2004,82.44958068,82.62143863,82.048577,82.20611572,29888500,0,0,-0.214805603,-0.26062024,0.572861625,-836500,-2.722538649,0
2766,1/23/2004,82.34937413,82.61432626,81.59748636,81.94120789,44245300,0,0,-0.264907837,-0.322248332,1.016839902,14356800,48.03452833,0
2767,1/26/2004,81.91250304,83.01526841,81.9053407,82.9723053,30460600,0,0,1.031097412,1.258338068,1.109927707,-13784700,-31.15517354,1
2768,1/27/2004,82.88640016,83.42346107,82.09871192,82.12019348,35322800,0,0,-0.852111816,-1.026983417,1.324749147,4862200,15.96225944,0
2769,1/28/2004,82.33501236,82.54983342,80.87420617,81.18212128,52621300,0,0,-0.938072205,-1.142316116,1.675627255,17298500,48.97261825,0
2770,1/29/2004,81.31816185,81.52582601,80.6020808,81.26087952,60117100,0,0,0.07875824,0.097014267,0.923745205,7495800,14.24480201,1
2771,1/30/2004,81.28951795,81.43273744,80.98160288,81.26087952,30984400,0,0,0,0,0.451134556,-29132700,-48.45992238,0
2772,2/2/2004,81.41844849,82.12021063,81.00312545,81.61179352,38832400,0,0,0.350914001,0.431836332,1.117085174,7848000,25.32887518,1
2773,2/3/2004,81.44707936,81.73351295,81.23225827,81.47572327,25093500,0,0,-0.136070251,-0.166728662,0.501254687,-13738900,-35.37999197,0
2774,2/4/2004,81.0532468,81.43993137,80.76681317,80.80977631,39332600,0,0,-0.66594696,-0.817356304,0.673118193,14239100,56.74417678,0
2775,2/5/2004,81.03892683,81.3038789,80.75965553,81.04608917,37226800,0,0,0.236312866,0.292431036,0.544223368,-2105800,-5.353828631,1
2776,2/6/2004,81.21793492,82.13451806,81.06039617,81.95549774,37216000,0,0,0.909408569,1.122088158,1.074121886,-10800,-0.029011357,1
2777,2/9/2004,82.11303384,82.25625336,81.84092493,81.97698212,24851300,0,0,0.021484375,0.026214684,0.415328427,-12364700,-33.2241509,1
2778,2/10/2004,81.83376961,82.44959996,81.81945039,82.24193573,27908100,0,0,0.264953613,0.323204888,0.630149574,3056800,12.30036256,1
2779,2/11/2004,82.24192722,83.34469295,81.75499177,83.11554718,42965700,0,0,0.87361145,1.06224573,1.589701186,15057600,53.95422834,1
2780,2/12/2004,83.04394223,83.25876332,82.76467098,82.81479645,27814700,0,0,-0.300750732,-0.361846541,0.49409234,-15151000,-35.26301212,0
2781,2/13/2004,82.9365187,83.20862757,82.17031209,82.44242096,44739900,0,0,-0.372375488,-0.449648498,1.038315484,16925200,60.84983839,0
2782,2/17/2004,82.95802611,83.37335462,82.90073829,83.18717194,23984300,0,0,0.744750977,0.903358936,0.472616329,-20755600,-46.39169958,1
2783,2/18/2004,83.20864718,83.4950808,82.59997915,82.82196808,28618000,0,0,-0.365203857,-0.439014633,0.89510165,4633700,19.31972165,0
2784,2/19/2004,83.30174941,83.34471255,82.39232299,82.51406097,51146200,0,0,-0.307907104,-0.371769848,0.95238956,22528200,78.72038577,0
2785,2/20/2004,82.6930656,82.75034795,81.86240872,82.26341248,46728800,0,0,-0.250648499,-0.303764589,0.887939225,-4417400,-8.636809773,0
2786,2/23/2004,82.50689034,82.53553425,81.75500277,82.05575562,36357000,0,0,-0.20765686,-0.252429183,0.780531478,-10371800,-22.19573368,0
2787,2/24/2004,81.82658966,82.34216895,80.93865057,81.91252136,43953000,0,0,-0.143234253,-0.174557229,1.403518382,7596000,20.89281294,0
2788,2/25/2004,81.96266017,82.39230783,81.86240923,82.2562561,31213600,0,0,0.343734741,0.419636382,0.529898601,-12739400,-28.98414215,1
2789,2/26/2004,82.07008071,82.55701622,81.87673569,82.30638885,29683000,0,0,0.050132751,0.060947038,0.680280533,-1530600,-4.90363175,1
2790,2/27/2004,82.4853854,82.87922674,82.08437626,82.36364746,39312000,0,0,0.057258606,0.069567632,0.794850475,9629000,32.43944345,1
2791,3/1/2004,82.65725859,83.30888968,82.52836375,83.18000031,33130800,0,0,0.816352844,0.991156741,0.780525937,-6181200,-15.72344322,1
2792,3/2/2004,83.02245853,83.76002132,82.51404152,82.69306183,38556400,0,0,-0.486938477,-0.585403312,1.245979795,5425600,16.37630241,0
2793,3/3/2004,82.52835211,82.97232439,82.29204402,82.84342957,31346200,0,0,0.150367737,0.181838395,0.680280367,-7210200,-18.70039734,1
2794,3/4/2004,82.86490331,83.13701215,82.72168382,83.0582428,21060000,0,0,0.214813232,0.259300265,0.415328337,-10286200,-32.81482285,1
2795,3/5/2004,82.65007202,83.74567513,82.54982111,83.33750916,55905600,0,0,0.279266357,0.336229552,1.195854021,34845600,165.4586895,1
2796,3/8/2004,83.30887634,83.50938364,82.28488556,82.32068634,39281600,0,0,-1.016822815,-1.220126238,1.224498081,-16624000,-29.73584042,0
2797,3/9/2004,82.42094247,82.49971184,81.80511222,81.99129486,39746100,0,0,-0.329391479,-0.400132086,0.694599617,464500,1.182487475,0
2798,3/10/2004,82.14883015,82.18463093,80.60209225,80.61641693,67671800,0,0,-1.37487793,-1.676858418,1.582538681,27925700,70.26022679,0
2799,3/11/2004,80.48753653,81.11052374,79.55662868,79.57095337,89134800,0,0,-1.045463562,-1.296837049,1.553895058,21463000,31.71631315,0
2800,3/12/2004,80.00774905,80.70950551,79.90033578,80.61641693,54012200,0,0,1.045463562,1.313875878,0.80916973,-35122600,-39.40391407,1
2801,3/15/2004,80.3944493,80.45173712,79.41342137,79.62824249,57677200,0,0,-0.988174438,-1.225773206,1.038315753,3665000,6.785504016,0
2802,3/16/2004,80.04355024,80.24405209,79.37043221,80.05071259,59832600,0,0,0.422470093,0.53055308,0.873619879,2155400,3.737005264,1
2803,3/17/2004,80.32995551,81.10332419,80.27266773,80.94578552,41607300,0,0,0.895072937,1.118132379,0.830656466,-18225300,-30.46048475,1
2804,3/18/2004,80.7023332,81.11049918,80.15095319,80.96728516,60014300,0,0,0.021499634,0.026560535,0.959545997,18407000,44.23983291,1
2805,3/19/2004,80.77690413,80.89187596,79.79243142,79.80680084,48636200,0.395,0,-1.160484314,-1.433275565,1.099444539,-11378100,-18.95898144,0
2806,3/22/2004,79.43311757,79.45467444,78.39834389,78.79357147,62752100,0,0,-1.01322937,-1.26960279,1.056330548,14115900,29.02344344,0
2807,3/23/2004,79.22471616,79.33250599,78.58517014,78.6570282,54080200,0,0,-0.136543274,-0.173292404,0.747335849,-8671900,-13.81929848,0
2808,3/24/2004,78.74326708,79.14567661,78.21869281,78.72171021,51584300,0,0,0.064682007,0.082232965,0.926983801,-2495900,-4.615182636,1
2809,3/25/2004,79.10256132,79.97924391,78.8941691,79.76366425,49873600,0,0,1.041954041,1.323591723,1.085074805,-1710700,-3.316319113,1
2810,3/26/2004,79.73492372,80.33135607,79.61995192,79.78522491,37409500,0,0,0.021560669,0.02703069,0.711404153,-12464100,-24.9913782,1
2811,3/29/2004,80.21634956,81.01398639,80.18042329,80.90619659,44113600,0,0,1.12097168,1.404986551,0.833563106,6704100,17.92084898,1
2812,3/30/2004,80.69783573,81.25114883,80.64034709,81.17929077,39059900,0,0,0.273094177,0.337544204,0.61080174,-5053700,-11.45610424,1
2813,3/31/2004,81.19364432,81.48826944,80.75530311,81.27268982,48517600,0,0,0.093399048,0.115052801,0.73296633,9457700,24.21332364,1
2814,4/1/2004,81.25113799,81.82601336,81.23676857,81.76133728,45103800,0,0,0.488647461,0.601244357,0.589244791,-3413800,-7.03620954,1
2815,4/2/2004,82.50146218,82.52301904,81.84754697,82.37930298,50987700,0,0,0.617965698,0.755816525,0.675472068,5883900,13.04524231,1
2816,4/5/2004,82.24998153,82.91108438,82.23561211,82.83203888,30251800,0,0,0.452735901,0.549574814,0.675472275,-20735900,-40.66843572,1
2817,4/6/2004,82.51586093,82.76736685,82.36495737,82.56616211,28420900,0,0,-0.26587677,-0.320983008,0.402409474,-1830900,-6.052201852,0
2818,4/7/2004,82.60210333,82.62366569,81.99848901,82.37215424,45890500,0,0,-0.194007874,-0.234972619,0.625176674,17469600,61.46744121,0
2819,4/8/2004,82.93266157,82.93266157,81.73260939,82.18532562,46929700,0,0,-0.186828613,-0.226810401,1.200052173,1039200,2.264520979,0
2820,4/12/2004,82.33620659,82.6955023,82.32901914,82.50866699,23085200,0,0,0.32334137,0.393429566,0.366483161,-23844500,-50.80897598,1
2821,4/13/2004,82.82486042,82.85360474,81.21521146,81.35174561,56210300,0,0,-1.156921387,-1.402181648,1.638393277,33125100,143.4906347,0
2822,4/14/2004,80.92057868,81.66072695,80.87746495,81.4810791,62322300,0,0,0.129333496,0.158980603,0.783262001,6112000,10.87345202,1
2823,4/15/2004,81.52418157,81.76131802,80.74091968,81.17207336,61602500,0,0,-0.309005737,-0.379236187,1.02039834,-719800,-1.154963793,0
2824,4/16/2004,81.47390986,81.95537038,81.18647762,81.79727936,47059200,0,0,0.625205994,0.770223019,0.768892757,-14543300,-23.60829512,1
2825,4/19/2004,81.5960746,81.91225116,81.39486435,81.79727936,28277600,0,0,0,0,0.517386805,-18781600,-39.91058072,0
2826,4/20/2004,81.97692695,82.14938739,80.32416416,80.42476654,53299400,0,0,-1.372512817,-1.677944338,1.825223231,25021800,88.48629304,0
2827,4/21/2004,80.62599846,81.16494232,80.38886733,80.96373749,50177300,0,0,0.538970947,0.670155439,0.776074984,-3122100,-5.857664439,1
2828,4/22/2004,80.82718585,82.40089773,80.79844153,82.09909058,62071500,0,0,1.135353088,1.402298268,1.602456203,11894200,23.70434439,1
2829,4/23/2004,82.22123721,82.32902703,81.76852654,82.17812347,29395700,0,0,0.079032898,0.096265254,0.560500487,-32675800,-52.64219489,1
2830,4/26/2004,82.27869755,82.59487945,81.63196433,82.06311798,35515200,0,0,-0.115005493,-0.139946604,0.962915119,6119500,20.81767061,0
2831,4/27/2004,82.08468571,82.72423152,81.89066299,82.13498688,43485500,0,0,0.071868896,0.087577584,0.83356853,7970300,22.44194035,1
2832,4/28/2004,81.84039546,81.92662843,80.8415536,81.07150269,50165800,0,0,-1.063484192,-1.294800465,1.085074832,6680300,15.3621322,0
2833,4/29/2004,80.99965357,81.43080747,79.87865232,80.36010742,69687600,0,0,-0.711395264,-0.877491153,1.55215515,19521800,38.91455932,0
2834,4/30/2004,80.60441951,80.75532309,79.69181057,79.73492432,48681400,0,0,-0.625183105,-0.777976941,1.063512512,-21006200,-30.14338275,0
2835,5/3/2004,80.02952644,80.69062921,80.01515154,80.59002686,33758000,0,0,0.855102539,1.072431618,0.675477672,-14923400,-30.65523999,1
2836,5/4/2004,80.66187896,81.38765776,80.23791269,80.52534485,51185100,0,0,-0.064682007,-0.08026056,1.149745062,17427100,51.62361514,0
2837,5/5/2004,80.77687976,81.17210183,80.59723187,81.04275513,34405000,0,0,0.517410278,0.642543387,0.574869958,-16780100,-32.78317323,1
2838,5/6/2004,80.49661431,80.90621123,79.76365342,80.34571075,54997000,0,0,-0.697044373,-0.860094615,1.142557809,20592000,59.85176573,0
2839,5/7/2004,79.92173837,80.64751723,79.01631165,79.01631165,60950000,0,0,-1.329399109,-1.654598729,1.631205589,5953000,10.82422678,0
2840,5/10/2004,78.64267179,78.86543345,77.86659149,78.20433044,75279400,0,0,-0.811981201,-1.027612127,0.998841953,14329400,23.51009024,0
2841,5/11/2004,78.65704811,79.08102008,78.56363317,78.86544037,48300600,0,0,0.661109924,0.845362297,0.51738691,-26978800,-35.838224,1
2842,5/12/2004,78.73609523,79.43313009,77.65102019,79.36845398,90830500,0,0,0.503013611,0.637812467,1.782109894,42529900,88.05252937,1
2843,5/13/2004,78.87260696,79.62712477,78.77918656,79.03787994,57393700,0,0,-0.330574036,-0.416505575,0.847938215,-33436800,-36.81230424,0
2844,5/14/2004,79.00913068,79.5768186,78.52048826,79.07380676,54123100,0,0,0.035926819,0.04545519,1.056330348,-3270600,-5.698534857,1
2845,5/17/2004,78.24740429,78.68574541,77.90248354,78.3983078,55020400,0,0,-0.675498962,-0.854263871,0.783261866,897300,1.657887298,0
2846,5/18/2004,78.67859418,79.0019637,78.56362238,78.79357147,30193100,0,0,0.395263672,0.504173729,0.438341323,-24827300,-45.12380862,1
